FIPS,NAME,NAME_,MEDHHINC,FOODCPI,FOODHOME,URBANPROP,POVPROP,LAPOPHALF,LAPOP1,MEATALTPCT,Geo Point,STUSAB,LAT,LONG
36027,Dutchess,"Dutchess, New York",97060,260.5,544077.6,0.7454411625035616,0.08679090403375711,82.45282051282051,64.7304054054054,0.2421340629274966,"41.7651474406, -73.7428630516",NY,41.7651474406,-73.7428630516
36029,Erie,"Erie, New York",68816,255.0,1789537.2,0.9062680000956382,0.14011654824188652,68.4936563876652,43.2274213836478,0.2431440173555098,"42.7582365339, -78.7796595828",NY,42.7582365339,-78.7796595828
36031,Essex,"Essex, New York",66942,255.0,76709.7,0.2468236122775174,0.13306965025871645,88.06846153846155,79.61692307692307,0.22523809523809524,"44.1172175226, -73.7727094403",NY,44.1172175226,-73.7727094403
36033,Franklin,"Franklin, New York",60605,255.0,87841.0,0.3708273438747804,0.18976601181919822,84.59357142857142,69.52857142857142,0.24921135646687698,"44.5929338436, -74.3037621955",NY,44.5929338436,-74.3037621955
36035,Fulton,"Fulton, New York",63981,255.0,104363.9,0.4959841237152004,0.1529590174676577,67.40133333333333,62.46416666666667,0.24163715072805983,"43.1138468547, -74.4221748142",NY,43.1138468547,-74.4221748142
36037,Genesee,"Genesee, New York",71665,255.0,111443.8,0.40214149939835725,0.11922989728476013,67.41799999999999,59.60846153846153,0.22419488026424442,"43.0009332766, -78.1937114415",NY,43.0009332766,-78.1937114415
36039,Greene,"Greene, New York",66265,255.0,91000.1,0.2658155487804878,0.1335958672086721,96.58466666666666,89.15333333333334,0.2321291314373559,"42.2765197661, -74.1227065013",NY,42.2765197661,-74.1227065013
36041,Hamilton,"Hamilton, New York",70758,255.0,10360.5,0.0,0.09099139882299682,97.885,95.5575,0.20833333333333334,"43.661121629, -74.4973551336",NY,43.661121629,-74.4973551336
36043,Herkimer,"Herkimer, New York",62477,255.0,118484.4,0.4808670143415906,0.15221642764015644,73.65578947368421,58.142222222222216,0.24364232977850697,"43.4197021208, -74.9624979781",NY,43.4197021208,-74.9624979781
36045,Jefferson,"Jefferson, New York",65759,255.0,192922.8,0.5194997667163729,0.16039850332543523,77.94760000000001,65.15260869565218,0.24087363494539782,"43.998861771, -76.052068666",NY,43.998861771,-76.052068666
36047,Kings,"Kings, New York",62312,260.5,3981167.2,0.9999847426495758,0.21558753513591755,26.9809375,4.954615384615384,0.33133296963084197,"40.6343512879, -73.9502045905",NY,40.6343512879,-73.9502045905
36049,Lewis,"Lewis, New York",63663,255.0,50055.0,0.1330032374785755,0.13620262807084366,95.13285714285715,88.21857142857142,0.24029765311963366,"43.7846914327, -75.4487944963",NY,43.7846914327,-75.4487944963
36051,Livingston,"Livingston, New York",75148,255.0,115195.4,0.4562593310250627,0.11456116387662399,90.464,71.05466666666666,0.22886029411764705,"42.7280755442, -77.7754915036",NY,42.7280755442,-77.7754915036
36053,Madison,"Madison, New York",72048,255.0,136789.2,0.41123288057659485,0.14079183063230793,90.779375,74.163125,0.23624841571609634,"42.9127722362, -75.6696638191",NY,42.9127722362,-75.6696638191
36055,Monroe,"Monroe, New York",72493,255.0,1408021.7,0.9352145953387376,0.14357453251326152,72.1829347826087,51.080400000000004,0.263606527486553,"43.3091611082, -77.6801783639",NY,43.3091611082,-77.6801783639
36057,Montgomery,"Montgomery, New York",60127,255.0,92901.6,0.5925880849510132,0.25588754335787744,94.669375,82.650625,0.2532100667693888,"42.9022816291, -74.4396826879",NY,42.9022816291,-74.4396826879
36059,Nassau,"Nassau, New York",128327,260.5,2473887.1,0.998075978957952,0.07515532384866036,44.9537969924812,19.05923076923077,0.267005076142132,"40.7321421632, -73.585536665",NY,40.7321421632,-73.585536665
36061,New York,"New York, New York",90764,260.5,3759413.7,1.0,0.16137909622061022,3.2310000000000003,100.0,0.34123358081096516,"40.7741618671, -73.9697971209",NY,40.7741618671,-73.9697971209
36063,Niagara,"Niagara, New York",66894,255.0,421408.4,0.7749519444033713,0.15099712381888167,76.06438596491228,48.828936170212764,0.24069148936170212,"43.33611095, -78.7708246691",NY,43.33611095,-78.7708246691
36065,Oneida,"Oneida, New York",66759,255.0,435882.3,0.6705577852976924,0.17342147372839117,74.33791666666667,62.66444444444445,0.2488377121851011,"43.2417469044, -75.4358401731",NY,43.2417469044,-75.4358401731
36067,Onondaga,"Onondaga, New York",73370,255.0,881385.6,0.8737654434854696,0.14212889518720986,72.516992481203,50.23783505154639,0.2541833099427831,"43.0057953643, -76.1946419306",NY,43.0057953643,-76.1946419306
36069,Ontario,"Ontario, New York",77776,255.0,219956.3,0.5249155558784004,0.09150837177205536,83.0372,62.052083333333336,0.2292624425344793,"42.8528477813, -77.2998210492",NY,42.8528477813,-77.2998210492
36071,Orange,"Orange, New York",93945,260.5,655843.6,0.776214641529777,0.1207514112286631,76.66935064935065,59.94044776119403,0.27063106796116504,"41.402131202, -74.3055376374",NY,41.402131202,-74.3055376374
36073,Orleans,"Orleans, New York",67869,255.0,73337.4,0.39162469919869014,0.16683619042893647,92.479,73.921,0.2484162895927602,"43.3822824324, -78.2304441066",NY,43.3822824324,-78.2304441066
36075,Oswego,"Oswego, New York",65998,255.0,216740.6,0.37989641903364246,0.19831403633012806,75.34586206896553,60.88607142857143,0.23897389738973898,"43.4638832499, -76.2086867847",NY,43.4638832499,-76.2086867847
36077,Otsego,"Otsego, New York",64094,255.0,111923.2,0.29565567851685165,0.13632470738383515,94.41941176470587,79.45588235294117,0.2351032448377581,"42.6337635679, -75.0326059513",NY,42.6337635679,-75.0326059513
36079,Putnam,"Putnam, New York",126833,260.5,191474.9,0.7944921497891367,0.07154108022966313,86.31894736842105,65.0957894736842,0.2554945054945055,"41.4266615572, -73.74951416",NY,41.4266615572,-73.74951416
36081,Queens,"Queens, New York",73525,260.5,3792124.0,1.0,0.1826002732959968,32.33162162162162,21.94666666666667,0.34831892411143134,"40.657513472, -73.8388030183",NY,40.657513472,-73.8388030183
36083,Rensselaer,"Rensselaer, New York",80170,255.0,312318.1,0.6945640134924231,0.11247042239339475,82.3254761904762,66.10228571428571,0.2503225806451613,"42.7110535518, -73.5097121399",NY,42.7110535518,-73.5097121399
36085,Richmond,"Richmond, New York",97847,260.5,864421.9,1.0,0.13282322729416698,39.58376344086022,4.636923076923076,0.28773072747014117,"40.5623281403, -74.1382730507",NY,40.5623281403,-74.1382730507
36087,Rockland,"Rockland, New York",112461,260.5,540616.3,0.992841573443617,0.1603027692534083,70.85951612903226,40.5386,0.33612040133779264,"41.1524635935, -74.0240654916",NY,41.1524635935,-74.0240654916
36089,St Lawrence,"St Lawrence, New York",60648,255.0,184951.1,0.38136844353243765,0.1956842681919052,82.99071428571428,59.38964285714286,0.2296963417550012,"44.4964021427, -75.0689522747",NY,44.4964021427,-75.0689522747
36091,Saratoga,"Saratoga, New York",93256,255.0,482322.4,0.6985448157706404,0.06113942443234803,83.35489795918367,66.1191489361702,0.2352536543422184,"43.1073811968, -73.8639045541",NY,43.1073811968,-73.8639045541
36093,Schenectady,"Schenectady, New York",76438,255.0,300941.5,0.9182339405314376,0.12323079098587204,66.13690476190476,42.681724137931035,0.25064753935046824,"42.8181212402, -74.0585725636",NY,42.8181212402,-74.0585725636
36095,Schoharie,"Schoharie, New York",71731,255.0,62557.0,0.16704812868701846,0.14915702266206762,91.595,76.19875,0.23385452073419444,"42.5882192933, -74.4421175889",NY,42.5882192933,-74.4421175889
36097,Schuyler,"Schuyler, New York",66887,255.0,36442.0,0.1878292054241847,0.12288468004034518,94.13,87.88,0.22822491730981256,"42.393798295, -76.8751761312",NY,42.393798295,-76.8751761312
36099,Seneca,"Seneca, New York",68350,255.0,63362.7,0.4138093001409112,0.1348050728041334,84.561,70.08099999999999,0.23782559456398641,"42.781081385, -76.8237785954",NY,42.781081385,-76.8237785954
36101,Steuben,"Steuben, New York",64718,255.0,185875.6,0.3979811334613488,0.1498305369303575,80.05300000000001,72.23230769230769,0.22430764097430764,"42.267809005, -77.3838032543",NY,42.267809005,-77.3838032543
36103,Suffolk,"Suffolk, New York",115760,260.5,2642890.3,0.9739328121023764,0.08330468187404909,72.37065217391304,38.29473484848484,0.27426300099370654,"40.9404610588, -72.685241262",NY,40.9404610588,-72.685241262
36105,Sullivan,"Sullivan, New York",66112,255.0,137682.8,0.2582645720935153,0.16239553580873797,87.75625000000001,74.48458333333333,0.2949640287769784,"41.7164225715, -74.7681429805",NY,41.7164225715,-74.7681429805
36107,Tioga,"Tioga, New York",76437,255.0,96029.5,0.3440149238263032,0.10270494351746295,82.875,71.968,0.21932666572756726,"42.170297478, -76.306316775",NY,42.170297478,-76.306316775
36109,Tompkins,"Tompkins, New York",69274,255.0,190016.6,0.565947429598445,0.16668783027437803,82.31,62.35842105263158,0.24189526184538654,"42.4520186799, -76.4736541298",NY,42.4520186799,-76.4736541298
36111,Ulster,"Ulster, New York",80327,255.0,340478.8,0.5396461152543898,0.17302781808569276,89.64872340425532,72.27456521739131,0.259391771019678,"41.8881456263, -74.2585695251",NY,41.8881456263,-74.2585695251
36113,Warren,"Warren, New York",75211,255.0,135609.8,0.6607552648422499,0.13392759573504848,86.22157894736843,66.040625,0.23739495798319327,"43.560975208, -73.8460059552",NY,43.560975208,-73.8460059552
36115,Washington,"Washington, New York",69617,255.0,112884.0,0.32185653181833024,0.142782512162471,90.51882352941176,70.31588235294117,0.2307032590051458,"43.3137033973, -73.4307589223",NY,43.3137033973,-73.4307589223
36117,Wayne,"Wayne, New York",73584,255.0,175369.1,0.3937057802696569,0.11845325501713166,84.85772727272727,67.22681818181819,0.22969134633592123,"43.3253855625, -77.0482433004",NY,43.3253855625,-77.0482433004
36119,Westchester,"Westchester, New York",106230,260.5,1804952.5,0.967487634870028,0.10310695514677556,53.976042780748664,36.090185185185184,0.3041307308216069,"41.1514811895, -73.7533906824",NY,41.1514811895,-73.7533906824
36121,Wyoming,"Wyoming, New York",69306,255.0,72797.7,0.35483466305384115,0.1032415073510964,94.43545454545455,82.39272727272727,0.22795216741405083,"42.7023842075, -78.2244395122",NY,42.7023842075,-78.2244395122
36123,Yates,"Yates, New York",66312,255.0,45560.8,0.28917842924357584,0.12952909478425223,78.20599999999999,69.57000000000001,0.23889209463358338,"42.633442368, -77.1054588564",NY,42.633442368,-77.1054588564
37001,Alamance,"Alamance, North Carolina",61124,247.8,296526.1,0.7158395290475409,0.19952154232239605,82.895,56.18314285714286,0.25832846288720046,"36.0437098766, -79.3994248175",NC,36.0437098766,-79.3994248175
37003,Alexander,"Alexander, North Carolina",54236,247.8,67454.7,0.2753811825957605,0.2254954045582532,94.86285714285714,87.09285714285714,0.22498554077501445,"35.9210263138, -81.1770268506",NC,35.9210263138,-81.1770268506
37005,Alleghany,"Alleghany, North Carolina",44377,247.8,22129.0,0.0,0.2352152939074504,95.84333333333332,85.43333333333334,0.20422535211267606,"36.4912704378, -81.1278593427",NC,36.4912704378,-81.1278593427
37007,Anson,"Anson, North Carolina",49065,247.8,34745.7,0.2178246013667426,0.22848193947282786,96.05166666666666,82.865,0.26879271070615035,"34.9737894417, -80.102712026",NC,34.9737894417,-80.102712026
37009,Ashe,"Ashe, North Carolina",50385,247.8,55904.0,0.15114665498101082,0.24386503067484663,97.03166666666668,89.89666666666666,0.1917808219178082,"36.434424701, -81.5005211955",NC,36.434424701,-81.5005211955
37011,Avery,"Avery, North Carolina",54303,247.8,30958.6,0.11442362294151051,0.14821124361158433,97.74600000000001,92.12,0.20031796502384738,"36.0766050343, -81.9226013745",NC,36.0766050343,-81.9226013745
37013,Beaufort,"Beaufort, North Carolina",56534,247.8,83927.4,0.3448905109489051,0.2500424376167035,91.28272727272727,78.19272727272727,0.2697557471264368,"35.486983815, -76.8453144055",NC,35.486983815,-76.8453144055
37015,Bertie,"Bertie, North Carolina",45951,247.8,25817.4,0.1732233502538071,0.26358925549915396,99.1875,95.9975,0.28825622775800713,"36.0656302022, -76.9667121404",NC,36.0656302022,-76.9667121404
37017,Bladen,"Bladen, North Carolina",40699,247.8,54748.6,0.08531066536203523,0.2899339530332681,92.21166666666666,83.02666666666666,0.26291079812206575,"34.6145873342, -78.5636493115",NC,34.6145873342,-78.5636493115
37019,Brunswick,"Brunswick, North Carolina",66012,247.8,298218.1,0.5704154002026343,0.1427124041105804,91.7871875,76.9965625,0.23062751871042025,"34.0388755841, -78.2274071617",NC,34.0388755841,-78.2274071617
37021,Buncombe,"Buncombe, North Carolina",62409,247.8,521696.3,0.7587025708459588,0.18700283955558097,79.40599999999999,55.03730769230769,0.20263808738664468,"35.611177887, -82.5301070587",NC,35.611177887,-82.5301070587
37023,Burke,"Burke, North Carolina",52045,247.8,168669.3,0.5731400582472862,0.21393742829406054,91.03388888888888,75.04277777777777,0.2433264887063655,"35.7496106399, -81.7047784739",NC,35.7496106399,-81.7047784739
37025,Cabarrus,"Cabarrus, North Carolina",75069,247.8,383333.0,0.805699481865285,0.11833188133339446,84.10027027027027,52.65,0.2629931120851597,"35.3867940405, -80.5518508851",NC,35.3867940405,-80.5518508851
37027,Caldwell,"Caldwell, North Carolina",48748,247.8,152468.9,0.6546659545542823,0.24600650611769276,91.44235294117647,75.31588235294117,0.2353846153846154,"35.9530379334, -81.5464366451",NC,35.9530379334,-81.5464366451
37029,Camden,"Camden, North Carolina",76643,247.8,19231.7,0.004478566858605247,0.07586143862535417,100.0,99.93,0.25529265255292655,"36.3411216216, -76.1609504039",NC,36.3411216216,-76.1609504039
37031,Carteret,"Carteret, North Carolina",66513,247.8,144865.5,0.6719707820108851,0.14799484388427384,87.57833333333333,66.91000000000001,0.24085522926326636,"34.8612598084, -76.5357430669",NC,34.8612598084,-76.5357430669
37033,Caswell,"Caswell, North Carolina",52677,247.8,36499.7,0.008117885820171181,0.2048442601252978,97.50833333333333,94.92166666666667,0.26504672897196263,"36.3932742158, -79.3335234769",NC,36.3932742158,-79.3335234769
37035,Catawba,"Catawba, North Carolina",59875,247.8,298163.5,0.6965835734059904,0.19241224589272657,87.97387096774193,59.809677419354834,0.22669936930623685,"35.662042354, -81.2150705598",NC,35.662042354,-81.2150705598
37037,Chatham,"Chatham, North Carolina",76862,247.8,149509.3,0.3409740216596904,0.11193940601953359,90.54461538461538,74.72769230769231,0.23172905525846701,"35.7025721296, -79.2552758614",NC,35.7025721296,-79.2552758614
37039,Cherokee,"Cherokee, North Carolina",47927,247.8,57407.1,0.0,0.19347117185873863,98.33142857142857,93.95857142857143,0.2390139335476956,"35.1338574515, -84.063444228",NC,35.1338574515,-84.063444228
37041,Chowan,"Chowan, North Carolina",49207,247.8,23767.6,0.3238095238095238,0.25255997135696384,96.44333333333333,80.21666666666667,0.21850393700787402,"36.1265615389, -76.6021303656",NC,36.1265615389,-76.6021303656
37043,Clay,"Clay, North Carolina",53053,247.8,23574.9,0.0,0.2288561601552165,98.255,91.11500000000001,0.22692307692307692,"35.0571811284, -83.7501767115",NC,35.0571811284,-83.7501767115
37045,Cleveland,"Cleveland, North Carolina",53296,247.8,169859.7,0.44053177097637136,0.208192202455423,89.66363636363636,66.89454545454545,0.2549246813441483,"35.3341018022, -81.5555471412",NC,35.3341018022,-81.5555471412
37047,Columbus,"Columbus, North Carolina",49058,247.8,88201.6,0.1954971181556196,0.3022694524495677,90.29076923076923,79.79384615384615,0.2633889376646181,"34.2656450828, -78.6550308717",NC,34.2656450828,-78.6550308717
37049,Craven,"Craven, North Carolina",64569,247.8,175065.6,0.7232005003224735,0.14059843258350108,77.15333333333334,65.88421052631578,0.27541121889498105,"35.117685821, -77.082003837",NC,35.117685821,-77.082003837
37051,Cumberland,"Cumberland, North Carolina",62384,247.8,520931.4,0.8667746815500434,0.1730953425295176,80.53089552238805,54.345423728813564,0.2705192629815745,"35.048611942, -78.8275607671",NC,35.048611942,-78.8275607671
37053,Currituck,"Currituck, North Carolina",80034,247.8,52117.8,0.01701673193307227,0.12399430402278391,94.65714285714286,85.44428571428571,0.2066115702479339,"36.3672994836, -75.936949201",NC,36.3672994836,-75.936949201
37055,Dare,"Dare, North Carolina",77159,247.8,77846.1,0.7096895679776187,0.1078979932210685,82.60444444444444,63.120000000000005,0.20521739130434782,"35.664936694, -75.6852333134",NC,35.664936694,-75.6852333134
37057,Davidson,"Davidson, North Carolina",61403,247.8,313182.4,0.5246237542613468,0.1487700001187832,89.06911764705882,69.60818181818182,0.25266624843161856,"35.7933524917, -80.2127487756",NC,35.7933524917,-80.2127487756
37059,Davie,"Davie, North Carolina",70906,247.8,82709.8,0.2973606629680355,0.15367116228324706,97.32285714285715,84.63428571428572,0.2315202231520223,"35.929110866, -80.5444636482",NC,35.929110866,-80.5444636482
37061,Duplin,"Duplin, North Carolina",46525,247.8,98520.0,0.13538791781662066,0.2885958635728645,91.83,80.27727272727272,0.24676125848241826,"34.9365348363, -77.9330277459",NC,34.9365348363,-77.9330277459
37063,Durham,"Durham, North Carolina",69920,247.8,546791.6,0.9438905914612207,0.18962244252267454,71.93610169491525,43.803636363636365,0.2359249329758713,"36.0360299243, -78.8765926949",NC,36.0360299243,-78.8765926949
37065,Edgecombe,"Edgecombe, North Carolina",47260,247.8,73975.2,0.5435409121003233,0.31596370292479653,83.87428571428572,64.975,0.3012082853855006,"35.912880671, -77.5970588882",NC,35.912880671,-77.5970588882
37067,Forsyth,"Forsyth, North Carolina",64349,247.8,674325.0,0.9266874627013476,0.20630291848110766,80.06559139784946,52.99559523809524,0.25108493490390577,"36.1306195485, -80.256300016",NC,36.1306195485,-80.256300016
37069,Franklin,"Franklin, North Carolina",60557,247.8,116955.0,0.14592073266115843,0.14584962812326682,93.89166666666667,83.02083333333333,0.2408268733850129,"36.0827733527, -78.2856965824",NC,36.0827733527,-78.2856965824
37071,Gaston,"Gaston, North Carolina",60240,247.8,399425.8,0.8040539942073144,0.15101726291175455,82.83430769230769,55.472033898305085,0.24534783853421127,"35.2943489527, -81.1802416273",NC,35.2943489527,-81.1802416273
37073,Gates,"Gates, North Carolina",63850,247.8,18819.4,0.0,0.160558765197896,99.05333333333333,96.74333333333334,0.2754237288135593,"36.4449435708, -76.7005266521",NC,36.4449435708,-76.7005266521
37075,Graham,"Graham, North Carolina",44739,247.8,16406.7,0.0,0.1967135595224022,95.08999999999999,87.11333333333334,0.23809523809523808,"35.350171951, -83.833581803",NC,35.350171951,-83.833581803
37077,Granville,"Granville, North Carolina",67645,247.8,96615.8,0.42215135774870144,0.17547176014202118,93.88461538461539,81.11,0.2300995024875622,"36.3040698262, -78.6527194252",NC,36.3040698262,-78.6527194252
37079,Greene,"Greene, North Carolina",56771,247.8,28863.1,0.0,0.25975812188759784,96.4825,91.6825,0.25861027190332325,"35.4849957203, -77.6757626742",NC,35.4849957203,-77.6757626742
37081,Guilford,"Guilford, North Carolina",64968,247.8,919428.7,0.8727375660098934,0.17142989726122748,75.85135593220338,42.18073684210526,0.2683606280601047,"36.0794717315, -79.7889042685",NC,36.0794717315,-79.7889042685
37083,Halifax,"Halifax, North Carolina",42675,247.8,74345.0,0.4525455310452606,0.28671034441305526,83.22833333333334,59.79416666666666,0.29642248722316866,"36.2574485453, -77.6517329831",NC,36.2574485453,-77.6517329831
37085,Harnett,"Harnett, North Carolina",60438,247.8,221538.0,0.437499542241916,0.1556670450800161,88.39074074074075,71.8737037037037,0.2344155844155844,"35.3686291614, -78.8694125204",NC,35.3686291614,-78.8694125204
37087,Haywood,"Haywood, North Carolina",60479,247.8,131003.3,0.4447066326530612,0.15200892857142856,89.903125,67.609375,0.20957095709570958,"35.5560557128, -82.9821729698",NC,35.5560557128,-82.9821729698
37089,Henderson,"Henderson, North Carolina",64536,247.8,243977.2,0.6652161422246257,0.1435512218203941,83.54884615384616,72.80869565217391,0.185378590078329,"35.3362263031, -82.4799463782",NC,35.3362263031,-82.4799463782
37091,Hertford,"Hertford, North Carolina",45005,247.8,30435.0,0.3127066203272018,0.22412477748580148,87.058,68.31,0.2829861111111111,"36.3586360305, -76.9807147831",NC,36.3586360305,-76.9807147831
37093,Hoke,"Hoke, North Carolina",61751,247.8,84040.7,0.5682959430656407,0.24224197102705827,94.855,85.20375,0.28888888888888886,"35.0175290075, -79.237290715",NC,35.0175290075,-79.237290715
37095,Hyde,"Hyde, North Carolina",63115,247.8,8714.3,0.0,0.1744186046511628,96.87,93.89,0.23076923076923078,"35.4081187361, -76.1449651093",NC,35.4081187361,-76.1449651093
37097,Iredell,"Iredell, North Carolina",70008,247.8,335057.4,0.6206393602027772,0.1544974816724754,85.855,64.44674418604652,0.22891963109354413,"35.8070259189, -80.8734378255",NC,35.8070259189,-80.8734378255
37099,Jackson,"Jackson, North Carolina",48098,247.8,82668.4,0.274584204307916,0.1725438516768154,94.16666666666667,84.14888888888889,0.2079806529625151,"35.2875866253, -83.1408496187",NC,35.2875866253,-83.1408496187
37101,Johnston,"Johnston, North Carolina",68209,247.8,361871.1,0.4792652208637955,0.18727699774575735,85.5424,67.472,0.24815063887020847,"35.5178069265, -78.3657109025",NC,35.5178069265,-78.3657109025
37103,Jones,"Jones, North Carolina",50521,247.8,15869.1,0.0,0.24653182251403155,90.08999999999999,84.81333333333333,0.27070144340339325,"35.0217248029, -77.3551679748",NC,35.0217248029,-77.3551679748
37105,Lee,"Lee, North Carolina",63766,247.8,107062.7,0.5719626168224299,0.18282307444408638,87.52,60.93,0.24410933081998115,"35.4751864248, -79.1714836119",NC,35.4751864248,-79.1714836119
37107,Lenoir,"Lenoir, North Carolina",49358,247.8,91114.7,0.5513868273753108,0.23369516622257194,79.70533333333333,61.24769230769231,0.2616851168511685,"35.2387731611, -77.6412486292",NC,35.2387731611,-77.6412486292
37109,Lincoln,"Lincoln, North Carolina",68630,247.8,164971.8,0.45453601826863194,0.18073720388439093,93.36,79.45722222222223,0.2192090395480226,"35.4855950234, -81.2235326264",NC,35.4855950234,-81.2235326264
37111,McDowell,"Mcdowell, North Carolina",50896,247.8,87617.7,0.295985202915896,0.19292786421499292,85.742,66.296,0.22433460076045628,"35.6816924709, -82.0493124426",NC,35.6816924709,-82.0493124426
37113,Macon,"Macon, North Carolina",53378,247.8,73295.2,0.19892086330935252,0.23431101272827892,92.76777777777778,79.15777777777777,0.20770877944325483,"35.1504672096, -83.4221767088",NC,35.1504672096,-83.4221767088
37115,Madison,"Madison, North Carolina",54549,247.8,40705.9,0.0932261453432604,0.16361394052893619,96.33166666666666,92.16166666666668,0.20517737296260785,"35.8580358086, -82.7057582627",NC,35.8580358086,-82.7057582627
37117,Martin,"Martin, North Carolina",48895,247.8,37633.0,0.21807894502361222,0.3172057382161632,93.25833333333333,79.705,0.28480744815911974,"35.843213981, -77.109232267",NC,35.843213981,-77.109232267
37119,Mecklenburg,"Mecklenburg, North Carolina",77123,247.8,1958445.2,0.9892510483168566,0.15357235855579202,67.06534782608696,31.778025477707004,0.2638214419125887,"35.2467670437, -80.8327311406",NC,35.2467670437,-80.8327311406
37121,Mitchell,"Mitchell, North Carolina",50088,247.8,30152.3,0.17437911978160997,0.19688394700046608,95.66499999999999,88.4825,0.2017291066282421,"36.0132038869, -82.1635815487",NC,36.0132038869,-82.1635815487
37123,Montgomery,"Montgomery, North Carolina",42285,247.8,45083.2,0.22850230921486694,0.2382889817462063,92.93333333333334,79.7,0.2418848167539267,"35.332466935, -79.9054790812",NC,35.332466935,-79.9054790812
37125,Moore,"Moore, North Carolina",66959,247.8,203295.4,0.4936903238507727,0.17310758932965842,89.62333333333333,74.36588235294118,0.24300518134715027,"35.3106538555, -79.4813744392",NC,35.3106538555,-79.4813744392
37127,Nash,"Nash, North Carolina",60127,247.8,156594.1,0.5248279512969826,0.22524086818422445,85.29777777777777,61.87388888888889,0.26094003241491087,"35.9672502839, -77.9864448378",NC,35.9672502839,-77.9864448378
37129,New Hanover,"New Hanover, North Carolina",69782,247.8,461252.7,0.9778197322924842,0.1527842005897202,74.46818181818182,36.03076923076923,0.23580214603506935,"34.1815553357, -77.865597569",NC,34.1815553357,-77.865597569
37131,Northampton,"Northampton, North Carolina",45263,247.8,29330.6,0.10644315318558133,0.32884249498637325,93.966,87.15799999999999,0.2595078299776286,"36.4177312434, -77.3968212099",NC,36.4177312434,-77.3968212099
37133,Onslow,"Onslow, North Carolina",62743,247.8,305029.5,0.7359885137662916,0.11607567163122719,86.08774193548386,70.23862068965518,0.2595289742795166,"34.709836363, -77.4157658244",NC,34.709836363,-77.4157658244
37135,Orange,"Orange, North Carolina",78165,247.8,275404.7,0.7136103190401893,0.16331979340399203,73.71607142857144,50.914090909090916,0.23651571964234208,"36.0611182361, -79.120649356",NC,36.0611182361,-79.120649356
37137,Pamlico,"Pamlico, North Carolina",60892,247.8,24004.2,0.0,0.1709795950277539,95.9475,86.4325,0.25473546701502287,"35.151021226, -76.6694598427",NC,35.151021226,-76.6694598427
37139,Pasquotank,"Pasquotank, North Carolina",66371,247.8,66504.3,0.5808799619800395,0.1562820480752395,90.872,68.363,0.26625386996904027,"36.2650187228, -76.2492413613",NC,36.2650187228,-76.2492413613
37141,Pender,"Pender, North Carolina",61484,247.8,115609.8,0.3141455900152475,0.2018642815599604,91.22133333333333,79.69266666666665,0.24462913595734673,"34.5150997489, -77.8884355846",NC,34.5150997489,-77.8884355846
37143,Perquimans,"Perquimans, North Carolina",61032,247.8,24948.6,0.0,0.1686898593634345,96.96666666666665,90.33,0.21237113402061855,"36.1772228503, -76.4076199893",NC,36.1772228503,-76.4076199893
37145,Person,"Person, North Carolina",59958,247.8,68357.9,0.24398183194549583,0.17673479687105728,92.94857142857143,76.63571428571429,0.23401950162513543,"36.3900951244, -78.9718051426",NC,36.3900951244,-78.9718051426
37147,Pitt,"Pitt, North Carolina",54589,247.8,298106.8,0.7450787835988878,0.22266297391534626,78.7646875,53.61,0.26964285714285713,"35.5932989746, -77.3744965519",NC,35.5932989746,-77.3744965519
37149,Polk,"Polk, North Carolina",57350,247.8,42253.4,0.07653894170748103,0.1752616921156247,94.86571428571428,82.08142857142856,0.21939194741166804,"35.2792789622, -82.1696779265",NC,35.2792789622,-82.1696779265
37151,Randolph,"Randolph, North Carolina",56742,247.8,262723.7,0.43755423953567485,0.1567166769649465,91.51892857142857,74.80851851851851,0.2597809076682316,"35.7103417044, -79.8060069064",NC,35.7103417044,-79.8060069064
37153,Richmond,"Richmond, North Carolina",44229,247.8,72287.9,0.5448022284122562,0.2443008356545961,81.46272727272728,54.062727272727265,0.27237728585178056,"35.0060483545, -79.7477780226",NC,35.0060483545,-79.7477780226
37155,Robeson,"Robeson, North Carolina",33642,247.8,190145.6,0.3742033942498677,0.3228985329417088,82.39451612903225,72.40448275862069,0.303476821192053,"34.6402420514, -79.1038649277",NC,34.6402420514,-79.1038649277
37157,Rockingham,"Rockingham, North Carolina",53674,247.8,165290.8,0.37970204841713223,0.2340891663928141,90.04285714285714,74.05714285714286,0.25995125913891143,"36.3960127906, -79.7749871967",NC,36.3960127906,-79.7749871967
37159,Rowan,"Rowan, North Carolina",58776,247.8,247208.4,0.6110838646395291,0.2324038394170812,89.02133333333333,70.91357142857143,0.2540983606557377,"35.6394734632, -80.5247717485",NC,35.6394734632,-80.5247717485
37161,Rutherford,"Rutherford, North Carolina",49639,247.8,121558.1,0.3875234047611971,0.18792165720569443,93.14,80.02461538461537,0.23933542882801975,"35.4025956291, -81.9198334642",NC,35.4025956291,-81.9198334642
37163,Sampson,"Sampson, North Carolina",49445,247.8,103551.4,0.14921387846136933,0.25303532442238524,90.72363636363637,80.71181818181819,0.26218487394957984,"34.9915361594, -78.3713906105",NC,34.9915361594,-78.3713906105
37165,Scotland,"Scotland, North Carolina",39937,247.8,47879.3,0.5131601632090109,0.31647606459398886,84.82428571428571,66.53999999999999,0.3071738083774675,"34.8408848102, -79.4804292418",NC,34.8408848102,-79.4804292418
